SEXO,EDAD,PAIS,AÑO ESTIMACION,CODREGEO,REGION,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION
H,20 A 24,VENEZUELA,2021,6,VALPARAÍSO,81.0,1311.0,230.0,1541.0,1622
H,20 A 24,VENEZUELA,2021,7,METROPOLITANA DE SANTIAGO,1194.0,9172.0,332.0,9504.0,10698
H,20 A 24,VENEZUELA,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,38.0,509.0,28.0,537.0,575
H,20 A 24,VENEZUELA,2021,9,MAULE,36.0,538.0,77.0,615.0,651
H,20 A 24,VENEZUELA,2021,10,ÑUBLE,7.0,168.0,6.0,174.0,181
H,20 A 24,VENEZUELA,2021,11,BIOBÍO,32.0,600.0,45.0,645.0,677
H,20 A 24,VENEZUELA,2021,12,LA ARAUCANÍA,19.0,181.0,48.0,229.0,248
H,20 A 24,VENEZUELA,2021,13,LOS RÍOS,3.0,91.0,4.0,95.0,98
H,20 A 24,VENEZUELA,2021,14,LOS LAGOS,6.0,424.0,82.0,506.0,512
H,20 A 24,VENEZUELA,2021,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,11.0,91.0,1.0,92.0,103
H,20 A 24,VENEZUELA,2022,1,ARICA Y PARINACOTA,3.0,106.0,6.0,112.0,115
H,20 A 24,VENEZUELA,2022,2,TARAPACÁ,19.0,208.0,17.0,225.0,244
H,20 A 24,VENEZUELA,2022,3,ANTOFAGASTA,12.0,316.0,15.0,331.0,343
H,20 A 24,VENEZUELA,2022,4,ATACAMA,3.0,83.0,22.0,105.0,108
H,20 A 24,VENEZUELA,2022,5,COQUIMBO,17.0,352.0,69.0,421.0,438
H,20 A 24,VENEZUELA,2022,6,VALPARAÍSO,74.0,1016.0,220.0,1236.0,1310
H,20 A 24,VENEZUELA,2022,7,METROPOLITANA DE SANTIAGO,1006.0,7013.0,395.0,7408.0,8414
H,20 A 24,VENEZUELA,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,40.0,439.0,21.0,460.0,500
H,20 A 24,VENEZUELA,2022,9,MAULE,28.0,470.0,80.0,550.0,578
H,20 A 24,VENEZUELA,2022,10,ÑUBLE,5.0,191.0,10.0,201.0,206
H,20 A 24,VENEZUELA,2022,11,BIOBÍO,25.0,483.0,57.0,540.0,565
H,20 A 24,VENEZUELA,2022,12,LA ARAUCANÍA,11.0,143.0,39.0,182.0,193
H,20 A 24,VENEZUELA,2022,13,LOS RÍOS,3.0,82.0,10.0,92.0,95
H,20 A 24,VENEZUELA,2022,14,LOS LAGOS,8.0,355.0,66.0,421.0,429
H,20 A 24,VENEZUELA,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,9.0,75.0,2.0,77.0,86
H,25 A 29,ALEMANIA,2018,7,METROPOLITANA DE SANTIAGO,145.0,16.0,4.0,20.0,165
H,25 A 29,ALEMANIA,2019,7,METROPOLITANA DE SANTIAGO,150.0,20.0,1.0,21.0,171
H,25 A 29,ALEMANIA,2019,11,BIOBÍO,11.0,1.0,1.0,2.0,13
H,25 A 29,ALEMANIA,2020,7,METROPOLITANA DE SANTIAGO,156.0,20.0,1.0,21.0,177
H,25 A 29,ALEMANIA,2020,14,LOS LAGOS,1.0,1.0,1.0,2.0,3
H,25 A 29,ALEMANIA,2021,7,METROPOLITANA DE SANTIAGO,134.0,19.0,2.0,21.0,155
H,25 A 29,ALEMANIA,2021,12,LA ARAUCANÍA,4.0,1.0,1.0,2.0,6
H,25 A 29,ALEMANIA,2022,7,METROPOLITANA DE SANTIAGO,124.0,19.0,3.0,22.0,146
H,25 A 29,ALEMANIA,2022,13,LOS RÍOS,3.0,2.0,1.0,3.0,6
H,25 A 29,ARGENTINA,2018,5,COQUIMBO,127.0,13.0,1.0,14.0,141
H,25 A 29,ARGENTINA,2018,6,VALPARAÍSO,639.0,61.0,3.0,64.0,703
H,25 A 29,ARGENTINA,2018,7,METROPOLITANA DE SANTIAGO,2042.0,93.0,10.0,103.0,2145
H,25 A 29,ARGENTINA,2018,11,BIOBÍO,238.0,9.0,1.0,10.0,248
H,25 A 29,ARGENTINA,2018,12,LA ARAUCANÍA,553.0,11.0,1.0,12.0,565
H,25 A 29,ARGENTINA,2018,14,LOS LAGOS,356.0,8.0,1.0,9.0,365
H,25 A 29,ARGENTINA,2018,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,62.0,3.0,2.0,5.0,67
H,25 A 29,ARGENTINA,2019,2,TARAPACÁ,79.0,20.0,1.0,21.0,100
H,25 A 29,ARGENTINA,2019,3,ANTOFAGASTA,149.0,21.0,2.0,23.0,172
H,25 A 29,ARGENTINA,2019,5,COQUIMBO,109.0,14.0,3.0,17.0,126
H,25 A 29,ARGENTINA,2019,6,VALPARAÍSO,538.0,77.0,10.0,87.0,625
H,25 A 29,ARGENTINA,2019,7,METROPOLITANA DE SANTIAGO,1750.0,175.0,11.0,186.0,1936
H,25 A 29,ARGENTINA,2019,9,MAULE,76.0,11.0,1.0,12.0,88
H,25 A 29,ARGENTINA,2019,11,BIOBÍO,195.0,11.0,2.0,13.0,208
H,25 A 29,ARGENTINA,2019,12,LA ARAUCANÍA,477.0,25.0,4.0,29.0,506
H,25 A 29,ARGENTINA,2019,14,LOS LAGOS,324.0,17.0,5.0,22.0,346
H,25 A 29,ARGENTINA,2019,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,47.0,6.0,5.0,11.0,58
H,25 A 29,ARGENTINA,2020,3,ANTOFAGASTA,135.0,26.0,2.0,28.0,163
H,25 A 29,ARGENTINA,2020,5,COQUIMBO,90.0,22.0,5.0,27.0,117
H,25 A 29,ARGENTINA,2020,6,VALPARAÍSO,497.0,77.0,7.0,84.0,581
H,25 A 29,ARGENTINA,2020,7,METROPOLITANA DE SANTIAGO,1584.0,201.0,22.0,223.0,1807
H,25 A 29,ARGENTINA,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,104.0,24.0,3.0,27.0,131
H,25 A 29,ARGENTINA,2020,9,MAULE,74.0,15.0,2.0,17.0,91
H,25 A 29,ARGENTINA,2020,10,ÑUBLE,28.0,11.0,1.0,12.0,40
H,25 A 29,ARGENTINA,2020,11,BIOBÍO,171.0,12.0,1.0,13.0,184
H,25 A 29,ARGENTINA,2020,12,LA ARAUCANÍA,421.0,31.0,3.0,34.0,455
H,25 A 29,ARGENTINA,2020,13,LOS RÍOS,104.0,13.0,2.0,15.0,119
H,25 A 29,ARGENTINA,2020,14,LOS LAGOS,298.0,18.0,4.0,22.0,320
H,25 A 29,ARGENTINA,2020,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,46.0,10.0,8.0,18.0,64
H,25 A 29,ARGENTINA,2020,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,64.0,39.0,1.0,40.0,104
H,25 A 29,ARGENTINA,2021,2,TARAPACÁ,63.0,22.0,1.0,23.0,86
H,25 A 29,ARGENTINA,2021,3,ANTOFAGASTA,115.0,31.0,4.0,35.0,150
H,25 A 29,ARGENTINA,2021,4,ATACAMA,25.0,9.0,1.0,10.0,35
H,25 A 29,ARGENTINA,2021,5,COQUIMBO,71.0,25.0,4.0,29.0,100
H,25 A 29,ARGENTINA,2021,6,VALPARAÍSO,460.0,74.0,12.0,86.0,546
H,25 A 29,ARGENTINA,2021,7,METROPOLITANA DE SANTIAGO,1487.0,227.0,30.0,257.0,1744
H,25 A 29,ARGENTINA,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,101.0,32.0,5.0,37.0,138
H,25 A 29,ARGENTINA,2021,9,MAULE,76.0,19.0,5.0,24.0,100
H,25 A 29,ARGENTINA,2021,12,LA ARAUCANÍA,393.0,31.0,5.0,36.0,429
H,25 A 29,ARGENTINA,2021,13,LOS RÍOS,97.0,16.0,2.0,18.0,115
H,25 A 29,ARGENTINA,2021,14,LOS LAGOS,285.0,21.0,8.0,29.0,314
H,25 A 29,ARGENTINA,2021,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,45.0,14.0,8.0,22.0,67
H,25 A 29,ARGENTINA,2021,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,73.0,40.0,2.0,42.0,115
H,25 A 29,ARGENTINA,2022,3,ANTOFAGASTA,100.0,32.0,3.0,35.0,135
H,25 A 29,ARGENTINA,2022,4,ATACAMA,22.0,9.0,1.0,10.0,32
H,25 A 29,ARGENTINA,2022,5,COQUIMBO,63.0,31.0,6.0,37.0,100
H,25 A 29,ARGENTINA,2022,6,VALPARAÍSO,413.0,89.0,11.0,100.0,513
H,25 A 29,ARGENTINA,2022,7,METROPOLITANA DE SANTIAGO,1394.0,266.0,29.0,295.0,1689
H,25 A 29,ARGENTINA,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,101.0,30.0,5.0,35.0,136
H,25 A 29,ARGENTINA,2022,9,MAULE,73.0,18.0,7.0,25.0,98
H,25 A 29,ARGENTINA,2022,11,BIOBÍO,158.0,20.0,3.0,23.0,181
H,25 A 29,ARGENTINA,2022,12,LA ARAUCANÍA,360.0,30.0,6.0,36.0,396
H,25 A 29,ARGENTINA,2022,13,LOS RÍOS,92.0,14.0,1.0,15.0,107
H,25 A 29,ARGENTINA,2022,14,LOS LAGOS,255.0,20.0,6.0,26.0,281
H,25 A 29,ARGENTINA,2022,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,40.0,14.0,5.0,19.0,59
H,25 A 29,ARGENTINA,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,68.0,30.0,3.0,33.0,101
H,25 A 29,BOLIVIA,2018,2,TARAPACÁ,1525.0,549.0,1.0,550.0,2075
H,25 A 29,BOLIVIA,2018,3,ANTOFAGASTA,2031.0,604.0,8.0,612.0,2643
H,25 A 29,BOLIVIA,2018,4,ATACAMA,273.0,295.0,3.0,298.0,571
H,25 A 29,BOLIVIA,2018,5,COQUIMBO,148.0,85.0,3.0,88.0,236
H,25 A 29,BOLIVIA,2018,7,METROPOLITANA DE SANTIAGO,1194.0,492.0,7.0,499.0,1693
H,25 A 29,BOLIVIA,2019,2,TARAPACÁ,1506.0,836.0,4.0,840.0,2346
H,25 A 29,BOLIVIA,2019,3,ANTOFAGASTA,1973.0,876.0,10.0,886.0,2859
H,25 A 29,BOLIVIA,2019,4,ATACAMA,282.0,353.0,7.0,360.0,642
H,25 A 29,BOLIVIA,2019,5,COQUIMBO,164.0,112.0,4.0,116.0,280
H,25 A 29,BOLIVIA,2019,7,METROPOLITANA DE SANTIAGO,1224.0,750.0,13.0,763.0,1987
H,25 A 29,BOLIVIA,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,104.0,174.0,9.0,183.0,287
H,25 A 29,BOLIVIA,2019,9,MAULE,31.0,30.0,2.0,32.0,63
H,25 A 29,BOLIVIA,2020,1,ARICA Y PARINACOTA,369.0,327.0,1.0,328.0,697
H,25 A 29,BOLIVIA,2020,2,TARAPACÁ,1434.0,964.0,10.0,974.0,2408
H,25 A 29,BOLIVIA,2020,3,ANTOFAGASTA,1896.0,1085.0,13.0,1098.0,2994
H,25 A 29,BOLIVIA,2020,4,ATACAMA,276.0,386.0,8.0,394.0,670
H,25 A 29,BOLIVIA,2020,5,COQUIMBO,178.0,152.0,4.0,156.0,334
H,25 A 29,BOLIVIA,2020,6,VALPARAÍSO,200.0,191.0,1.0,192.0,392
H,25 A 29,BOLIVIA,2020,7,METROPOLITANA DE SANTIAGO,1200.0,958.0,41.0,999.0,2199
H,25 A 29,BOLIVIA,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,108.0,212.0,4.0,216.0,324
H,25 A 29,BOLIVIA,2020,9,MAULE,34.0,37.0,1.0,38.0,72
H,25 A 29,BOLIVIA,2021,1,ARICA Y PARINACOTA,338.0,444.0,2.0,446.0,784
H,25 A 29,BOLIVIA,2021,2,TARAPACÁ,1345.0,1189.0,10.0,1199.0,2544
H,25 A 29,BOLIVIA,2021,3,ANTOFAGASTA,1772.0,1366.0,17.0,1383.0,3155
H,25 A 29,BOLIVIA,2021,4,ATACAMA,279.0,423.0,14.0,437.0,716
H,25 A 29,BOLIVIA,2021,5,COQUIMBO,189.0,173.0,15.0,188.0,377
H,25 A 29,BOLIVIA,2021,6,VALPARAÍSO,197.0,222.0,5.0,227.0,424
H,25 A 29,BOLIVIA,2021,7,METROPOLITANA DE SANTIAGO,1190.0,1247.0,40.0,1287.0,2477
H,25 A 29,BOLIVIA,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,112.0,293.0,10.0,303.0,415
H,25 A 29,BOLIVIA,2021,9,MAULE,35.0,54.0,2.0,56.0,91
H,25 A 29,BOLIVIA,2021,10,ÑUBLE,11.0,1.0,1.0,2.0,13
H,25 A 29,BOLIVIA,2021,14,LOS LAGOS,11.0,17.0,6.0,23.0,34
H,25 A 29,BOLIVIA,2022,1,ARICA Y PARINACOTA,316.0,440.0,2.0,442.0,758
H,25 A 29,BOLIVIA,2022,2,TARAPACÁ,1225.0,1333.0,9.0,1342.0,2567
H,25 A 29,BOLIVIA,2022,3,ANTOFAGASTA,1586.0,1544.0,22.0,1566.0,3152
H,25 A 29,BOLIVIA,2022,4,ATACAMA,262.0,533.0,18.0,551.0,813
H,25 A 29,BOLIVIA,2022,5,COQUIMBO,186.0,213.0,26.0,239.0,425
H,25 A 29,BOLIVIA,2022,6,VALPARAÍSO,198.0,282.0,8.0,290.0,488
H,25 A 29,BOLIVIA,2022,7,METROPOLITANA DE SANTIAGO,1139.0,1419.0,54.0,1473.0,2612
H,25 A 29,BOLIVIA,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,114.0,451.0,12.0,463.0,577
H,25 A 29,BOLIVIA,2022,9,MAULE,33.0,70.0,3.0,73.0,106
H,25 A 29,BOLIVIA,2022,13,LOS RÍOS,16.0,1.0,1.0,2.0,18
H,25 A 29,BOLIVIA,2022,14,LOS LAGOS,11.0,24.0,5.0,29.0,40
H,25 A 29,BRASIL,2018,4,ATACAMA,5.0,4.0,1.0,5.0,10
H,25 A 29,BRASIL,2018,7,METROPOLITANA DE SANTIAGO,615.0,101.0,1.0,102.0,717
H,25 A 29,BRASIL,2018,10,ÑUBLE,12.0,2.0,1.0,3.0,15
H,25 A 29,BRASIL,2019,4,ATACAMA,3.0,9.0,1.0,10.0,13
H,25 A 29,BRASIL,2019,6,VALPARAÍSO,72.0,21.0,4.0,25.0,97
H,25 A 29,BRASIL,2019,7,METROPOLITANA DE SANTIAGO,525.0,120.0,2.0,122.0,647
H,25 A 29,BRASIL,2019,10,ÑUBLE,12.0,5.0,1.0,6.0,18
H,25 A 29,BRASIL,2019,11,BIOBÍO,31.0,21.0,1.0,22.0,53
H,25 A 29,BRASIL,2019,14,LOS LAGOS,14.0,4.0,2.0,6.0,20
H,25 A 29,BRASIL,2020,3,ANTOFAGASTA,27.0,14.0,1.0,15.0,42
H,25 A 29,BRASIL,2020,4,ATACAMA,4.0,9.0,1.0,10.0,14
H,25 A 29,BRASIL,2020,6,VALPARAÍSO,70.0,19.0,3.0,22.0,92
H,25 A 29,BRASIL,2020,7,METROPOLITANA DE SANTIAGO,445.0,156.0,8.0,164.0,609
H,25 A 29,BRASIL,2020,9,MAULE,27.0,8.0,1.0,9.0,36
H,25 A 29,BRASIL,2020,10,ÑUBLE,15.0,7.0,1.0,8.0,23
H,25 A 29,BRASIL,2020,11,BIOBÍO,29.0,21.0,1.0,22.0,51
H,25 A 29,BRASIL,2020,12,LA ARAUCANÍA,13.0,6.0,1.0,7.0,20
H,25 A 29,BRASIL,2020,14,LOS LAGOS,10.0,4.0,2.0,6.0,16
H,25 A 29,BRASIL,2021,3,ANTOFAGASTA,29.0,13.0,1.0,14.0,43
H,25 A 29,BRASIL,2021,4,ATACAMA,4.0,6.0,1.0,7.0,11
H,25 A 29,BRASIL,2021,5,COQUIMBO,13.0,6.0,1.0,7.0,20
H,25 A 29,BRASIL,2021,6,VALPARAÍSO,63.0,27.0,3.0,30.0,93
H,25 A 29,BRASIL,2021,7,METROPOLITANA DE SANTIAGO,388.0,186.0,20.0,206.0,594
H,25 A 29,BRASIL,2021,9,MAULE,24.0,10.0,1.0,11.0,35
H,25 A 29,BRASIL,2021,11,BIOBÍO,32.0,17.0,1.0,18.0,50
H,25 A 29,BRASIL,2021,12,LA ARAUCANÍA,10.0,14.0,1.0,15.0,25
H,25 A 29,BRASIL,2021,13,LOS RÍOS,5.0,2.0,1.0,3.0,8
H,25 A 29,BRASIL,2021,14,LOS LAGOS,12.0,4.0,2.0,6.0,18
H,25 A 29,BRASIL,2022,3,ANTOFAGASTA,25.0,15.0,1.0,16.0,41
H,25 A 29,BRASIL,2022,4,ATACAMA,4.0,4.0,1.0,5.0,9
H,25 A 29,BRASIL,2022,5,COQUIMBO,13.0,6.0,1.0,7.0,20
H,25 A 29,BRASIL,2022,6,VALPARAÍSO,58.0,30.0,2.0,32.0,90
H,25 A 29,BRASIL,2022,7,METROPOLITANA DE SANTIAGO,324.0,185.0,23.0,208.0,532
H,25 A 29,BRASIL,2022,9,MAULE,27.0,11.0,1.0,12.0,39
H,25 A 29,BRASIL,2022,11,BIOBÍO,30.0,22.0,4.0,26.0,56
H,25 A 29,BRASIL,2022,12,LA ARAUCANÍA,10.0,15.0,1.0,16.0,26
H,25 A 29,BRASIL,2022,13,LOS RÍOS,2.0,2.0,1.0,3.0,5
H,25 A 29,BRASIL,2022,14,LOS LAGOS,12.0,4.0,2.0,6.0,18
H,25 A 29,CHINA,2018,3,ANTOFAGASTA,24.0,2.0,2.0,4.0,28
H,25 A 29,CHINA,2018,7,METROPOLITANA DE SANTIAGO,507.0,171.0,28.0,199.0,706
H,25 A 29,CHINA,2019,2,TARAPACÁ,72.0,26.0,1.0,27.0,99
H,25 A 29,CHINA,2019,3,ANTOFAGASTA,22.0,3.0,2.0,5.0,27
H,25 A 29,CHINA,2019,7,METROPOLITANA DE SANTIAGO,471.0,208.0,12.0,220.0,691
H,25 A 29,CHINA,2019,11,BIOBÍO,15.0,12.0,4.0,16.0,31
H,25 A 29,CHINA,2020,3,ANTOFAGASTA,19.0,8.0,2.0,10.0,29
H,25 A 29,CHINA,2020,5,COQUIMBO,17.0,12.0,1.0,13.0,30
H,25 A 29,CHINA,2020,7,METROPOLITANA DE SANTIAGO,426.0,200.0,23.0,223.0,649
H,25 A 29,CHINA,2020,11,BIOBÍO,11.0,10.0,1.0,11.0,22
H,25 A 29,CHINA,2021,3,ANTOFAGASTA,16.0,8.0,1.0,9.0,25
H,25 A 29,CHINA,2021,4,ATACAMA,1.0,8.0,1.0,9.0,10
H,25 A 29,CHINA,2021,7,METROPOLITANA DE SANTIAGO,390.0,223.0,21.0,244.0,634
H,25 A 29,CHINA,2022,2,TARAPACÁ,43.0,27.0,1.0,28.0,71
H,25 A 29,CHINA,2022,4,ATACAMA,3.0,8.0,1.0,9.0,12
H,25 A 29,CHINA,2022,5,COQUIMBO,10.0,16.0,1.0,17.0,27
H,25 A 29,CHINA,2022,7,METROPOLITANA DE SANTIAGO,350.0,211.0,14.0,225.0,575
H,25 A 29,CHINA,2022,11,BIOBÍO,12.0,12.0,1.0,13.0,25
H,25 A 29,COLOMBIA,2018,2,TARAPACÁ,319.0,83.0,3.0,86.0,405
H,25 A 29,COLOMBIA,2018,3,ANTOFAGASTA,1507.0,509.0,8.0,517.0,2024
H,25 A 29,COLOMBIA,2018,4,ATACAMA,151.0,86.0,7.0,93.0,244
H,25 A 29,COLOMBIA,2018,5,COQUIMBO,258.0,137.0,2.0,139.0,397
H,25 A 29,COLOMBIA,2018,6,VALPARAÍSO,332.0,223.0,4.0,227.0,559
H,25 A 29,COLOMBIA,2018,7,METROPOLITANA DE SANTIAGO,5375.0,1572.0,45.0,1617.0,6992
H,25 A 29,COLOMBIA,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,151.0,73.0,2.0,75.0,226
H,25 A 29,COLOMBIA,2018,9,MAULE,78.0,48.0,1.0,49.0,127
H,25 A 29,COLOMBIA,2018,11,BIOBÍO,124.0,49.0,3.0,52.0,176
H,25 A 29,COLOMBIA,2018,12,LA ARAUCANÍA,54.0,35.0,1.0,36.0,90
H,25 A 29,COLOMBIA,2018,13,LOS RÍOS,31.0,22.0,1.0,23.0,54
H,25 A 29,COLOMBIA,2018,14,LOS LAGOS,93.0,66.0,2.0,68.0,161
H,25 A 29,COLOMBIA,2018,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,95.0,80.0,1.0,81.0,176
H,25 A 29,COLOMBIA,2019,2,TARAPACÁ,315.0,113.0,4.0,117.0,432
H,25 A 29,COLOMBIA,2019,3,ANTOFAGASTA,1479.0,681.0,7.0,688.0,2167
H,25 A 29,COLOMBIA,2019,4,ATACAMA,149.0,144.0,10.0,154.0,303
H,25 A 29,COLOMBIA,2019,5,COQUIMBO,267.0,148.0,7.0,155.0,422
H,25 A 29,COLOMBIA,2019,6,VALPARAÍSO,327.0,253.0,10.0,263.0,590
H,25 A 29,COLOMBIA,2019,7,METROPOLITANA DE SANTIAGO,5165.0,2105.0,47.0,2152.0,7317
H,25 A 29,COLOMBIA,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,153.0,101.0,2.0,103.0,256
H,25 A 29,COLOMBIA,2019,9,MAULE,75.0,87.0,4.0,91.0,166
H,25 A 29,COLOMBIA,2019,10,ÑUBLE,23.0,36.0,1.0,37.0,60
H,25 A 29,COLOMBIA,2019,11,BIOBÍO,110.0,76.0,4.0,80.0,190
H,25 A 29,COLOMBIA,2019,12,LA ARAUCANÍA,51.0,53.0,1.0,54.0,105
H,25 A 29,COLOMBIA,2019,14,LOS LAGOS,90.0,79.0,4.0,83.0,173
H,25 A 29,COLOMBIA,2019,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,19.0,21.0,1.0,22.0,41
H,25 A 29,COLOMBIA,2019,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,96.0,135.0,1.0,136.0,232
H,25 A 29,COLOMBIA,2020,1,ARICA Y PARINACOTA,81.0,41.0,3.0,44.0,125
H,25 A 29,COLOMBIA,2020,2,TARAPACÁ,310.0,131.0,8.0,139.0,449
H,25 A 29,COLOMBIA,2020,3,ANTOFAGASTA,1460.0,771.0,7.0,778.0,2238
H,25 A 29,COLOMBIA,2020,4,ATACAMA,141.0,143.0,14.0,157.0,298
H,25 A 29,COLOMBIA,2020,5,COQUIMBO,253.0,157.0,14.0,171.0,424
H,25 A 29,COLOMBIA,2020,6,VALPARAÍSO,316.0,241.0,9.0,250.0,566
H,25 A 29,COLOMBIA,2020,7,METROPOLITANA DE SANTIAGO,4793.0,2365.0,74.0,2439.0,7232
H,25 A 29,COLOMBIA,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,139.0,105.0,2.0,107.0,246
H,25 A 29,COLOMBIA,2020,9,MAULE,75.0,100.0,3.0,103.0,178
H,25 A 29,COLOMBIA,2020,10,ÑUBLE,25.0,35.0,1.0,36.0,61
H,25 A 29,COLOMBIA,2020,11,BIOBÍO,94.0,95.0,16.0,111.0,205
H,25 A 29,COLOMBIA,2020,12,LA ARAUCANÍA,51.0,61.0,2.0,63.0,114
H,25 A 29,COLOMBIA,2020,13,LOS RÍOS,32.0,27.0,5.0,32.0,64
H,25 A 29,COLOMBIA,2020,14,LOS LAGOS,94.0,93.0,9.0,102.0,196
H,25 A 29,COLOMBIA,2020,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,19.0,25.0,1.0,26.0,45
H,25 A 29,COLOMBIA,2020,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,95.0,133.0,2.0,135.0,230
H,25 A 29,COLOMBIA,2021,1,ARICA Y PARINACOTA,86.0,48.0,1.0,49.0,135
H,25 A 29,COLOMBIA,2021,2,TARAPACÁ,304.0,158.0,8.0,166.0,470
H,25 A 29,COLOMBIA,2021,3,ANTOFAGASTA,1362.0,881.0,10.0,891.0,2253
H,25 A 29,COLOMBIA,2021,4,ATACAMA,143.0,157.0,15.0,172.0,315
H,25 A 29,COLOMBIA,2021,5,COQUIMBO,232.0,197.0,15.0,212.0,444
H,25 A 29,COLOMBIA,2021,6,VALPARAÍSO,269.0,261.0,11.0,272.0,541
H,25 A 29,COLOMBIA,2021,7,METROPOLITANA DE SANTIAGO,4491.0,2603.0,112.0,2715.0,7206
H,25 A 29,COLOMBIA,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,127.0,109.0,3.0,112.0,239
H,25 A 29,COLOMBIA,2021,9,MAULE,64.0,102.0,1.0,103.0,167
H,25 A 29,COLOMBIA,2021,10,ÑUBLE,21.0,30.0,2.0,32.0,53
H,25 A 29,COLOMBIA,2021,11,BIOBÍO,95.0,116.0,11.0,127.0,222
H,25 A 29,COLOMBIA,2021,12,LA ARAUCANÍA,52.0,73.0,6.0,79.0,131
H,25 A 29,COLOMBIA,2021,13,LOS RÍOS,35.0,32.0,3.0,35.0,70
H,25 A 29,COLOMBIA,2021,14,LOS LAGOS,90.0,119.0,7.0,126.0,216
H,25 A 29,COLOMBIA,2021,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,22.0,23.0,2.0,25.0,47
H,25 A 29,COLOMBIA,2021,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,95.0,152.0,2.0,154.0,249
H,25 A 29,COLOMBIA,2022,1,ARICA Y PARINACOTA,82.0,49.0,2.0,51.0,133
H,25 A 29,COLOMBIA,2022,2,TARAPACÁ,286.0,171.0,8.0,179.0,465
H,25 A 29,COLOMBIA,2022,3,ANTOFAGASTA,1265.0,1071.0,11.0,1082.0,2347
H,25 A 29,COLOMBIA,2022,4,ATACAMA,139.0,177.0,8.0,185.0,324
H,25 A 29,COLOMBIA,2022,5,COQUIMBO,217.0,196.0,15.0,211.0,428
H,25 A 29,COLOMBIA,2022,6,VALPARAÍSO,257.0,312.0,12.0,324.0,581
H,25 A 29,COLOMBIA,2022,7,METROPOLITANA DE SANTIAGO,4033.0,2922.0,106.0,3028.0,7061
H,25 A 29,COLOMBIA,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,116.0,132.0,4.0,136.0,252
H,25 A 29,COLOMBIA,2022,9,MAULE,52.0,99.0,7.0,106.0,158
H,25 A 29,COLOMBIA,2022,10,ÑUBLE,19.0,34.0,1.0,35.0,54
H,25 A 29,COLOMBIA,2022,11,BIOBÍO,82.0,127.0,13.0,140.0,222
H,25 A 29,COLOMBIA,2022,12,LA ARAUCANÍA,54.0,76.0,6.0,82.0,136
H,25 A 29,COLOMBIA,2022,13,LOS RÍOS,31.0,36.0,3.0,39.0,70
H,25 A 29,COLOMBIA,2022,14,LOS LAGOS,84.0,118.0,8.0,126.0,210
H,25 A 29,COLOMBIA,2022,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,19.0,25.0,2.0,27.0,46
H,25 A 29,COLOMBIA,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,91.0,171.0,1.0,172.0,263
H,25 A 29,CUBA,2018,1,ARICA Y PARINACOTA,6.0,82.0,1.0,83.0,89
H,25 A 29,CUBA,2018,2,TARAPACÁ,29.0,270.0,2.0,272.0,301
H,25 A 29,CUBA,2018,4,ATACAMA,2.0,66.0,1.0,67.0,69
H,25 A 29,CUBA,2018,6,VALPARAÍSO,21.0,83.0,8.0,91.0,112
H,25 A 29,CUBA,2018,7,METROPOLITANA DE SANTIAGO,238.0,446.0,12.0,458.0,696
