SEXO,EDAD,PAIS,AÑO ESTIMACION,REGION,COMUNA,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION
M,20 A 24,BOLIVIA,2022,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,17.0,35.0,1.0,36.0,53
M,20 A 24,BOLIVIA,2022,METROPOLITANA DE SANTIAGO,LAS CONDES,17.0,10.0,2.0,12.0,29
M,20 A 24,BOLIVIA,2022,METROPOLITANA DE SANTIAGO,MELIPILLA,39.0,234.0,12.0,246.0,285
M,20 A 24,BOLIVIA,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,62.0,96.0,24.0,120.0,182
M,20 A 24,BOLIVIA,2022,TARAPACÁ,IQUIQUE,355.0,499.0,4.0,503.0,858
M,20 A 24,BRASIL,2018,METROPOLITANA DE SANTIAGO,PUENTE ALTO,12.0,3.0,1.0,4.0,16
M,20 A 24,BRASIL,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,81.0,20.0,2.0,22.0,103
M,20 A 24,BRASIL,2019,METROPOLITANA DE SANTIAGO,COLINA,6.0,2.0,1.0,3.0,9
M,20 A 24,BRASIL,2019,METROPOLITANA DE SANTIAGO,MAIPÚ,11.0,2.0,1.0,3.0,14
M,20 A 24,BRASIL,2019,METROPOLITANA DE SANTIAGO,SAN BERNARDO,3.0,1.0,1.0,2.0,5
M,20 A 24,BRASIL,2020,ANTOFAGASTA,CALAMA,2.0,3.0,1.0,4.0,6
M,20 A 24,BRASIL,2020,METROPOLITANA DE SANTIAGO,SAN BERNARDO,4.0,2.0,1.0,3.0,7
M,20 A 24,BRASIL,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,51.0,28.0,6.0,34.0,85
M,20 A 24,BRASIL,2021,COQUIMBO,COQUIMBO,2.0,1.0,1.0,2.0,4
M,20 A 24,BRASIL,2021,METROPOLITANA DE SANTIAGO,LAS CONDES,47.0,22.0,1.0,23.0,70
M,20 A 24,BRASIL,2021,METROPOLITANA DE SANTIAGO,PUENTE ALTO,7.0,5.0,1.0,6.0,13
M,20 A 24,BRASIL,2021,METROPOLITANA DE SANTIAGO,SAN BERNARDO,4.0,4.0,1.0,5.0,9
M,20 A 24,BRASIL,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,40.0,23.0,12.0,35.0,75
M,20 A 24,BRASIL,2022,COQUIMBO,COQUIMBO,1.0,1.0,1.0,2.0,3
M,20 A 24,BRASIL,2022,LOS LAGOS,PUERTO MONTT,1.0,2.0,1.0,3.0,4
M,20 A 24,BRASIL,2022,METROPOLITANA DE SANTIAGO,LAS CONDES,41.0,17.0,1.0,18.0,59
M,20 A 24,BRASIL,2022,METROPOLITANA DE SANTIAGO,PROVIDENCIA,5.0,9.0,1.0,10.0,15
M,20 A 24,BRASIL,2022,METROPOLITANA DE SANTIAGO,SAN BERNARDO,5.0,5.0,1.0,6.0,11
M,20 A 24,BRASIL,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,25.0,16.0,11.0,27.0,52
M,20 A 24,BRASIL,2022,METROPOLITANA DE SANTIAGO,ÑUÑOA,11.0,4.0,1.0,5.0,16
M,20 A 24,CHINA,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,55.0,37.0,3.0,40.0,95
M,20 A 24,CHINA,2019,COQUIMBO,COQUIMBO,1.0,2.0,1.0,3.0,4
M,20 A 24,CHINA,2019,METROPOLITANA DE SANTIAGO,PROVIDENCIA,9.0,5.0,1.0,6.0,15
M,20 A 24,CHINA,2020,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,3.0,1.0,1.0,2.0,5
M,20 A 24,CHINA,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,42.0,43.0,1.0,44.0,86
M,20 A 24,CHINA,2021,METROPOLITANA DE SANTIAGO,LAS CONDES,6.0,7.0,1.0,8.0,14
M,20 A 24,COLOMBIA,2018,ANTOFAGASTA,ANTOFAGASTA,933.0,428.0,4.0,432.0,1365
M,20 A 24,COLOMBIA,2018,ATACAMA,COPIAPÓ,94.0,60.0,2.0,62.0,156
M,20 A 24,COLOMBIA,2018,COQUIMBO,COQUIMBO,64.0,43.0,3.0,46.0,110
M,20 A 24,COLOMBIA,2018,COQUIMBO,LA SERENA,70.0,44.0,1.0,45.0,115
M,20 A 24,COLOMBIA,2018,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,72.0,25.0,2.0,27.0,99
M,20 A 24,COLOMBIA,2018,LOS LAGOS,PUERTO MONTT,24.0,24.0,1.0,25.0,49
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,CONCHALÍ,54.0,17.0,2.0,19.0,73
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,168.0,64.0,1.0,65.0,233
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,379.0,132.0,3.0,135.0,514
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,LA CISTERNA,43.0,19.0,1.0,20.0,63
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,LO PRADO,74.0,39.0,1.0,40.0,114
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,MACUL,53.0,18.0,2.0,20.0,73
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,MAIPÚ,105.0,46.0,3.0,49.0,154
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,71.0,25.0,1.0,26.0,97
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,PROVIDENCIA,42.0,21.0,3.0,24.0,66
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,PUENTE ALTO,72.0,37.0,1.0,38.0,110
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,142.0,63.0,2.0,65.0,207
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,SAN BERNARDO,26.0,17.0,1.0,18.0,44
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,SAN JOAQUÍN,53.0,25.0,1.0,26.0,79
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,SAN MIGUEL,72.0,26.0,1.0,27.0,99
M,20 A 24,COLOMBIA,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,1150.0,363.0,7.0,370.0,1520
M,20 A 24,COLOMBIA,2018,VALPARAÍSO,VIÑA DEL MAR,57.0,36.0,1.0,37.0,94
M,20 A 24,COLOMBIA,2019,ANTOFAGASTA,ANTOFAGASTA,791.0,524.0,5.0,529.0,1320
M,20 A 24,COLOMBIA,2019,ANTOFAGASTA,CALAMA,130.0,103.0,3.0,106.0,236
M,20 A 24,COLOMBIA,2019,ATACAMA,COPIAPÓ,75.0,71.0,2.0,73.0,148
M,20 A 24,COLOMBIA,2019,BIOBÍO,CONCEPCIÓN,26.0,33.0,2.0,35.0,61
M,20 A 24,COLOMBIA,2019,COQUIMBO,COQUIMBO,57.0,47.0,3.0,50.0,107
M,20 A 24,COLOMBIA,2019,COQUIMBO,LA SERENA,66.0,44.0,4.0,48.0,114
M,20 A 24,COLOMBIA,2019,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,55.0,33.0,1.0,34.0,89
M,20 A 24,COLOMBIA,2019,LOS LAGOS,PUERTO MONTT,19.0,24.0,4.0,28.0,47
M,20 A 24,COLOMBIA,2019,MAULE,CURICÓ,12.0,23.0,1.0,24.0,36
M,20 A 24,COLOMBIA,2019,MAULE,TALCA,16.0,17.0,1.0,18.0,34
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,CERRO NAVIA,53.0,27.0,1.0,28.0,81
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,142.0,86.0,2.0,88.0,230
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,314.0,169.0,3.0,172.0,486
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,LA FLORIDA,71.0,51.0,1.0,52.0,123
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,LAS CONDES,47.0,11.0,1.0,12.0,59
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,LO PRADO,60.0,35.0,1.0,36.0,96
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,MACUL,49.0,27.0,1.0,28.0,77
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,PROVIDENCIA,38.0,13.0,2.0,15.0,53
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,PUDAHUEL,71.0,44.0,1.0,45.0,116
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,RECOLETA,83.0,39.0,1.0,40.0,123
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,SAN BERNARDO,19.0,26.0,1.0,27.0,46
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,SAN MIGUEL,66.0,39.0,2.0,41.0,107
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,973.0,413.0,8.0,421.0,1394
M,20 A 24,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,ÑUÑOA,58.0,37.0,1.0,38.0,96
M,20 A 24,COLOMBIA,2019,TARAPACÁ,ALTO HOSPICIO,42.0,27.0,3.0,30.0,72
M,20 A 24,COLOMBIA,2019,TARAPACÁ,IQUIQUE,125.0,76.0,1.0,77.0,202
M,20 A 24,COLOMBIA,2019,VALPARAÍSO,VALPARAÍSO,33.0,25.0,2.0,27.0,60
M,20 A 24,COLOMBIA,2019,VALPARAÍSO,VIÑA DEL MAR,47.0,36.0,1.0,37.0,84
M,20 A 24,COLOMBIA,2020,ANTOFAGASTA,ANTOFAGASTA,683.0,541.0,4.0,545.0,1228
M,20 A 24,COLOMBIA,2020,ANTOFAGASTA,CALAMA,123.0,85.0,6.0,91.0,214
M,20 A 24,COLOMBIA,2020,ARICA Y PARINACOTA,ARICA,43.0,29.0,1.0,30.0,73
M,20 A 24,COLOMBIA,2020,ATACAMA,COPIAPÓ,57.0,62.0,3.0,65.0,122
M,20 A 24,COLOMBIA,2020,BIOBÍO,CONCEPCIÓN,22.0,24.0,4.0,28.0,50
M,20 A 24,COLOMBIA,2020,COQUIMBO,COQUIMBO,46.0,52.0,2.0,54.0,100
M,20 A 24,COLOMBIA,2020,COQUIMBO,LA SERENA,57.0,37.0,7.0,44.0,101
M,20 A 24,COLOMBIA,2020,LA ARAUCANÍA,TEMUCO,8.0,15.0,1.0,16.0,24
M,20 A 24,COLOMBIA,2020,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,45.0,25.0,3.0,28.0,73
M,20 A 24,COLOMBIA,2020,LOS LAGOS,PUERTO MONTT,14.0,27.0,2.0,29.0,43
M,20 A 24,COLOMBIA,2020,MAULE,CURICÓ,11.0,19.0,1.0,20.0,31
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,CERRO NAVIA,38.0,22.0,1.0,23.0,61
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,COLINA,31.0,28.0,1.0,29.0,60
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,108.0,97.0,1.0,98.0,206
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,240.0,148.0,1.0,149.0,389
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,LAS CONDES,52.0,19.0,2.0,21.0,73
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,LO PRADO,47.0,38.0,1.0,39.0,86
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,MACUL,37.0,19.0,1.0,20.0,57
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,MELIPILLA,11.0,16.0,1.0,17.0,28
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,PROVIDENCIA,29.0,12.0,1.0,13.0,42
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,PUDAHUEL,55.0,41.0,1.0,42.0,97
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,PUENTE ALTO,50.0,55.0,1.0,56.0,106
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,RECOLETA,65.0,42.0,1.0,43.0,108
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,SAN BERNARDO,17.0,23.0,1.0,24.0,41
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,786.0,401.0,35.0,436.0,1222
M,20 A 24,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,ÑUÑOA,52.0,33.0,2.0,35.0,87
M,20 A 24,COLOMBIA,2020,TARAPACÁ,ALTO HOSPICIO,38.0,29.0,2.0,31.0,69
M,20 A 24,COLOMBIA,2020,TARAPACÁ,IQUIQUE,103.0,66.0,2.0,68.0,171
M,20 A 24,COLOMBIA,2020,VALPARAÍSO,VALPARAÍSO,26.0,19.0,3.0,22.0,48
M,20 A 24,COLOMBIA,2020,VALPARAÍSO,VIÑA DEL MAR,41.0,24.0,3.0,27.0,68
M,20 A 24,COLOMBIA,2021,ANTOFAGASTA,ANTOFAGASTA,566.0,527.0,5.0,532.0,1098
M,20 A 24,COLOMBIA,2021,ANTOFAGASTA,CALAMA,95.0,86.0,5.0,91.0,186
M,20 A 24,COLOMBIA,2021,ATACAMA,COPIAPÓ,42.0,65.0,3.0,68.0,110
M,20 A 24,COLOMBIA,2021,COQUIMBO,COQUIMBO,39.0,52.0,1.0,53.0,92
M,20 A 24,COLOMBIA,2021,COQUIMBO,LA SERENA,52.0,54.0,4.0,58.0,110
M,20 A 24,COLOMBIA,2021,LA ARAUCANÍA,TEMUCO,6.0,14.0,2.0,16.0,22
M,20 A 24,COLOMBIA,2021,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,41.0,42.0,2.0,44.0,85
M,20 A 24,COLOMBIA,2021,LOS LAGOS,PUERTO MONTT,9.0,29.0,3.0,32.0,41
M,20 A 24,COLOMBIA,2021,MAULE,TALCA,18.0,20.0,1.0,21.0,39
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,CERRO NAVIA,27.0,17.0,1.0,18.0,45
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,83.0,131.0,3.0,134.0,217
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,175.0,116.0,1.0,117.0,292
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,LA CISTERNA,32.0,27.0,2.0,29.0,61
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,LA FLORIDA,65.0,53.0,3.0,56.0,121
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,LAS CONDES,46.0,24.0,1.0,25.0,71
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,LO PRADO,39.0,53.0,2.0,55.0,94
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,42.0,25.0,1.0,26.0,68
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,PUDAHUEL,46.0,44.0,2.0,46.0,92
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,79.0,89.0,3.0,92.0,171
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,SAN BERNARDO,16.0,22.0,1.0,23.0,39
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,SAN MIGUEL,40.0,47.0,1.0,48.0,88
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,631.0,456.0,41.0,497.0,1128
M,20 A 24,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,ÑUÑOA,46.0,34.0,1.0,35.0,81
M,20 A 24,COLOMBIA,2021,TARAPACÁ,ALTO HOSPICIO,32.0,48.0,1.0,49.0,81
M,20 A 24,COLOMBIA,2021,TARAPACÁ,IQUIQUE,85.0,53.0,1.0,54.0,139
M,20 A 24,COLOMBIA,2021,VALPARAÍSO,VIÑA DEL MAR,35.0,31.0,3.0,34.0,69
M,20 A 24,COLOMBIA,2022,ANTOFAGASTA,ANTOFAGASTA,492.0,598.0,10.0,608.0,1100
M,20 A 24,COLOMBIA,2022,ANTOFAGASTA,CALAMA,74.0,109.0,3.0,112.0,186
M,20 A 24,COLOMBIA,2022,ARICA Y PARINACOTA,ARICA,28.0,29.0,1.0,30.0,58
M,20 A 24,COLOMBIA,2022,ATACAMA,COPIAPÓ,38.0,82.0,1.0,83.0,121
M,20 A 24,COLOMBIA,2022,COQUIMBO,COQUIMBO,38.0,54.0,2.0,56.0,94
M,20 A 24,COLOMBIA,2022,COQUIMBO,LA SERENA,49.0,52.0,3.0,55.0,104
M,20 A 24,COLOMBIA,2022,LA ARAUCANÍA,TEMUCO,5.0,27.0,1.0,28.0,33
M,20 A 24,COLOMBIA,2022,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,37.0,48.0,2.0,50.0,87
M,20 A 24,COLOMBIA,2022,LOS LAGOS,PUERTO MONTT,9.0,24.0,2.0,26.0,35
M,20 A 24,COLOMBIA,2022,MAULE,TALCA,18.0,23.0,1.0,24.0,42
M,20 A 24,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,69.0,142.0,3.0,145.0,214
M,20 A 24,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,136.0,135.0,5.0,140.0,276
M,20 A 24,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,LA CISTERNA,29.0,35.0,3.0,38.0,67
M,20 A 24,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,LAS CONDES,39.0,23.0,1.0,24.0,63
M,20 A 24,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,LO BARNECHEA,13.0,13.0,1.0,14.0,27
M,20 A 24,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,LO PRADO,34.0,50.0,3.0,53.0,87
M,20 A 24,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,MAIPÚ,65.0,67.0,1.0,68.0,133
M,20 A 24,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,PUDAHUEL,36.0,48.0,2.0,50.0,86
M,20 A 24,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,70.0,87.0,3.0,90.0,160
M,20 A 24,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,RECOLETA,44.0,42.0,1.0,43.0,87
M,20 A 24,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,493.0,441.0,35.0,476.0,969
M,20 A 24,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,ÑUÑOA,39.0,35.0,1.0,36.0,75
M,20 A 24,COLOMBIA,2022,TARAPACÁ,ALTO HOSPICIO,27.0,44.0,1.0,45.0,72
M,20 A 24,COLOMBIA,2022,TARAPACÁ,IQUIQUE,77.0,44.0,2.0,46.0,123
M,20 A 24,COLOMBIA,2022,VALPARAÍSO,VALPARAÍSO,17.0,28.0,3.0,31.0,48
M,20 A 24,COLOMBIA,2022,VALPARAÍSO,VIÑA DEL MAR,29.0,25.0,2.0,27.0,56
M,20 A 24,CUBA,2018,ANTOFAGASTA,ANTOFAGASTA,4.0,5.0,1.0,6.0,10
M,20 A 24,CUBA,2018,LA ARAUCANÍA,TEMUCO,1.0,4.0,1.0,5.0,6
M,20 A 24,CUBA,2018,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,1.0,14.0,1.0,15.0,16
M,20 A 24,CUBA,2018,MAULE,TALCA,1.0,3.0,1.0,4.0,5
M,20 A 24,CUBA,2018,METROPOLITANA DE SANTIAGO,LA FLORIDA,5.0,7.0,2.0,9.0,14
M,20 A 24,CUBA,2018,METROPOLITANA DE SANTIAGO,PROVIDENCIA,4.0,1.0,1.0,2.0,6
M,20 A 24,CUBA,2018,METROPOLITANA DE SANTIAGO,SAN BERNARDO,1.0,2.0,1.0,3.0,4
M,20 A 24,CUBA,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,24.0,53.0,4.0,57.0,81
M,20 A 24,CUBA,2018,METROPOLITANA DE SANTIAGO,VITACURA,1.0,1.0,1.0,2.0,3
M,20 A 24,CUBA,2018,METROPOLITANA DE SANTIAGO,ÑUÑOA,14.0,4.0,2.0,6.0,20
M,20 A 24,CUBA,2019,ANTOFAGASTA,ANTOFAGASTA,4.0,11.0,1.0,12.0,16
M,20 A 24,CUBA,2019,ARICA Y PARINACOTA,ARICA,1.0,22.0,1.0,23.0,24
M,20 A 24,CUBA,2019,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,1.0,14.0,2.0,16.0,17
M,20 A 24,CUBA,2019,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,2.0,16.0,1.0,17.0,19
M,20 A 24,CUBA,2019,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,3.0,8.0,2.0,10.0,13
M,20 A 24,CUBA,2019,METROPOLITANA DE SANTIAGO,LA CISTERNA,1.0,3.0,1.0,4.0,5
M,20 A 24,CUBA,2019,METROPOLITANA DE SANTIAGO,LA FLORIDA,5.0,7.0,1.0,8.0,13
M,20 A 24,CUBA,2019,METROPOLITANA DE SANTIAGO,PROVIDENCIA,6.0,4.0,1.0,5.0,11
M,20 A 24,CUBA,2019,METROPOLITANA DE SANTIAGO,PUENTE ALTO,4.0,4.0,1.0,5.0,9
M,20 A 24,CUBA,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,20.0,38.0,5.0,43.0,63
M,20 A 24,CUBA,2019,METROPOLITANA DE SANTIAGO,ÑUÑOA,12.0,6.0,2.0,8.0,20
M,20 A 24,CUBA,2019,VALPARAÍSO,VIÑA DEL MAR,3.0,5.0,1.0,6.0,9
M,20 A 24,CUBA,2020,ARICA Y PARINACOTA,ARICA,1.0,16.0,1.0,17.0,18
M,20 A 24,CUBA,2020,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,1.0,18.0,1.0,19.0,20
M,20 A 24,CUBA,2020,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,2.0,6.0,1.0,7.0,9
M,20 A 24,CUBA,2020,METROPOLITANA DE SANTIAGO,PUENTE ALTO,6.0,4.0,1.0,5.0,11
M,20 A 24,CUBA,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,21.0,34.0,3.0,37.0,58
M,20 A 24,CUBA,2020,TARAPACÁ,IQUIQUE,2.0,52.0,1.0,53.0,55
M,20 A 24,CUBA,2021,ARICA Y PARINACOTA,ARICA,1.0,14.0,1.0,15.0,16
M,20 A 24,CUBA,2021,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,1.0,8.0,2.0,10.0,11
M,20 A 24,CUBA,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,19.0,32.0,3.0,35.0,54
M,20 A 24,CUBA,2022,ANTOFAGASTA,CALAMA,1.0,1.0,1.0,2.0,3
M,20 A 24,CUBA,2022,ARICA Y PARINACOTA,ARICA,1.0,10.0,1.0,11.0,12
M,20 A 24,CUBA,2022,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,1.0,5.0,1.0,6.0,7
M,20 A 24,CUBA,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,17.0,19.0,2.0,21.0,38
M,20 A 24,ECUADOR,2018,ANTOFAGASTA,ANTOFAGASTA,84.0,21.0,1.0,22.0,106
M,20 A 24,ECUADOR,2018,COQUIMBO,COQUIMBO,23.0,13.0,1.0,14.0,37
M,20 A 24,ECUADOR,2018,METROPOLITANA DE SANTIAGO,COLINA,27.0,2.0,1.0,3.0,30
M,20 A 24,ECUADOR,2018,METROPOLITANA DE SANTIAGO,MAIPÚ,69.0,15.0,1.0,16.0,85
M,20 A 24,ECUADOR,2018,METROPOLITANA DE SANTIAGO,SAN JOAQUÍN,15.0,7.0,1.0,8.0,23
M,20 A 24,ECUADOR,2019,ANTOFAGASTA,ANTOFAGASTA,78.0,27.0,1.0,28.0,106
M,20 A 24,ECUADOR,2019,ATACAMA,COPIAPÓ,22.0,17.0,3.0,20.0,42
M,20 A 24,ECUADOR,2019,LA ARAUCANÍA,TEMUCO,10.0,3.0,1.0,4.0,14
M,20 A 24,ECUADOR,2019,METROPOLITANA DE SANTIAGO,CERRO NAVIA,9.0,5.0,1.0,6.0,15
M,20 A 24,ECUADOR,2019,METROPOLITANA DE SANTIAGO,MELIPILLA,3.0,3.0,1.0,4.0,7
M,20 A 24,ECUADOR,2019,METROPOLITANA DE SANTIAGO,PUDAHUEL,22.0,8.0,1.0,9.0,31
M,20 A 24,ECUADOR,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,201.0,71.0,2.0,73.0,274
M,20 A 24,ECUADOR,2019,VALPARAÍSO,VIÑA DEL MAR,13.0,7.0,1.0,8.0,21
M,20 A 24,ECUADOR,2020,ATACAMA,COPIAPÓ,17.0,18.0,1.0,19.0,36
M,20 A 24,ECUADOR,2020,LA ARAUCANÍA,TEMUCO,11.0,3.0,1.0,4.0,15
M,20 A 24,ECUADOR,2020,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,16.0,14.0,1.0,15.0,31
M,20 A 24,ECUADOR,2020,MAULE,CURICÓ,9.0,6.0,2.0,8.0,17
M,20 A 24,ECUADOR,2020,METROPOLITANA DE SANTIAGO,CERRO NAVIA,8.0,9.0,1.0,10.0,18
M,20 A 24,ECUADOR,2020,METROPOLITANA DE SANTIAGO,PUDAHUEL,20.0,7.0,1.0,8.0,28
M,20 A 24,ECUADOR,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,170.0,91.0,6.0,97.0,267
M,20 A 24,ECUADOR,2020,TARAPACÁ,ALTO HOSPICIO,15.0,4.0,1.0,5.0,20
M,20 A 24,ECUADOR,2020,VALPARAÍSO,VIÑA DEL MAR,12.0,4.0,1.0,5.0,17
M,20 A 24,ECUADOR,2021,ATACAMA,COPIAPÓ,18.0,15.0,1.0,16.0,34
M,20 A 24,ECUADOR,2021,BIOBÍO,CONCEPCIÓN,7.0,9.0,1.0,10.0,17
M,20 A 24,ECUADOR,2021,COQUIMBO,LA SERENA,10.0,3.0,1.0,4.0,14
M,20 A 24,ECUADOR,2021,LA ARAUCANÍA,TEMUCO,9.0,5.0,2.0,7.0,16
M,20 A 24,ECUADOR,2021,METROPOLITANA DE SANTIAGO,PUDAHUEL,21.0,12.0,1.0,13.0,34
M,20 A 24,ECUADOR,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,138.0,95.0,11.0,106.0,244
M,20 A 24,ECUADOR,2021,VALPARAÍSO,VALPARAÍSO,13.0,4.0,1.0,5.0,18
M,20 A 24,ECUADOR,2021,VALPARAÍSO,VIÑA DEL MAR,10.0,5.0,1.0,6.0,16
M,20 A 24,ECUADOR,2022,ATACAMA,COPIAPÓ,21.0,17.0,2.0,19.0,40
M,20 A 24,ECUADOR,2022,COQUIMBO,LA SERENA,9.0,4.0,1.0,5.0,14
M,20 A 24,ECUADOR,2022,LA ARAUCANÍA,TEMUCO,9.0,6.0,2.0,8.0,17
